race_id,日付,レース,馬名,馬番,枠,騎手,斤量,実着順,着順1,人気1,場1,レース名1,着順2,人気2,場2,レース名2,着順3,人気3,場3,レース名3,着順4,人気4,場4,レース名4,着順5,人気5,場5,レース名5,単勝オッズ,人気,オッズ更新日時,source
202603020601,2026-07-12,1,エポカスピーガ,11,,,,6.0,6.0,14.0,,,15.0,15.0,,,13.0,6.0,,,11.0,15.0,,,16.0,15.0,,,7.0,3,2026-07-12 10:12:46,jra
202603020601,2026-07-12,1,クラウンウルル,9,,,,12.0,7.0,12.0,,,14.0,13.0,,,11.0,15.0,,,14.0,13.0,,,15.0,10.0,,,143.6,11,2026-07-12 10:12:46,jra
202602011001,2026-07-12,1,クリコイーコ,2,,,,7.0,7.0,9.0,,,9.0,8.0,,,6.0,16.0,,,,,,,,,,,61.6,8,2026-07-12 09:56:31,jra
202603020601,2026-07-12,1,ゲレル,14,,,,9.0,3.0,4.0,,,6.0,7.0,,,9.0,9.0,,,7.0,18.0,,,10.0,16.0,,,7.2,4,2026-07-12 10:12:46,jra
202610020601,2026-07-12,1,コースタルロード,2,,,,2.0,,,,,,,,,,,,,,,,,,,,,31.7,10,2026-07-12 10:01:36,jra
202603020601,2026-07-12,1,サラフィエル,10,,,,4.0,6.0,7.0,,,4.0,3.0,,,4.0,2.0,,,5.0,1.0,,,3.0,3.0,,,14.8,6,2026-07-12 10:12:46,jra
202602011001,2026-07-12,1,サンライズロイ,12,,,,3.0,4.0,6.0,,,5.0,3.0,,,4.0,5.0,,,2.0,8.0,,,7.0,7.0,,,9.3,4,2026-07-12 09:56:31,jra
202603020601,2026-07-12,1,シグムンド,2,,,,14.0,8.0,8.0,,,6.0,5.0,,,3.0,4.0,,,7.0,9.0,,,15.0,7.0,,,18.5,8,2026-07-12 10:12:46,jra
202610020601,2026-07-12,1,シャンデリュイーズ,6,,,,10.0,3.0,7.0,,,12.0,9.0,,,15.0,7.0,,,13.0,2.0,,,2.0,3.0,,,14.7,6,2026-07-12 10:01:36,jra
202603020601,2026-07-12,1,ジャスパーグレイト,1,,,,8.0,15.0,12.0,,,5.0,7.0,,,8.0,4.0,,,4.0,5.0,,,6.0,5.0,,,29.7,9,2026-07-12 10:12:46,jra
202602011001,2026-07-12,1,スイーヴル,6,,,,2.0,2.0,2.0,,,3.0,3.0,,,6.0,4.0,,,3.0,4.0,,,3.0,10.0,,,2.0,1,2026-07-12 09:56:31,jra
202603020601,2026-07-12,1,スノーリン,7,,,,10.0,8.0,13.0,,,11.0,14.0,,,13.0,14.0,,,9.0,7.0,,,8.0,11.0,,,214.1,14,2026-07-12 10:12:46,jra
202602011001,2026-07-12,1,スプリングドリーム,10,,,,12.0,15.0,5.0,,,9.0,2.0,,,3.0,1.0,,,14.0,4.0,,,,,,,10.9,5,2026-07-12 09:56:31,jra
202610020601,2026-07-12,1,ティグリス,16,,,,5.0,6.0,8.0,,,6.0,3.0,,,,,,,,,,,,,,,4.4,2,2026-07-12 10:01:36,jra
202610020601,2026-07-12,1,テンタイムトップ,9,,,,6.0,18.0,14.0,,,9.0,10.0,,,14.0,7.0,,,12.0,2.0,,,,,,,219.3,16,2026-07-12 10:01:36,jra
202603020601,2026-07-12,1,トモジャシャトー,12,,,,5.0,12.0,13.0,,,12.0,11.0,,,8.0,11.0,,,5.0,7.0,,,8.0,9.0,,,155.4,12,2026-07-12 10:12:46,jra
202602011001,2026-07-12,1,トリアングルレディ,3,,,,8.0,10.0,11.0,,,13.0,16.0,,,13.0,4.0,,,,,,,,,,,206.6,12,2026-07-12 09:56:31,jra
202603020601,2026-07-12,1,トーアマリシテン,3,,,,1.0,3.0,3.0,,,2.0,7.0,,,10.0,7.0,,,5.0,3.0,,,3.0,5.0,,,3.3,2,2026-07-12 10:12:46,jra
202610020601,2026-07-12,1,ドゥボヌール,4,,,,4.0,9.0,8.0,,,4.0,9.0,,,8.0,9.0,,,,,,,,,,,17.2,9,2026-07-12 10:01:36,jra
202602011001,2026-07-12,1,ニシノギャルズ,,,,,6.0,13.0,8.0,,,7.0,4.0,,,4.0,9.0,,,14.0,11.0,,,10.0,11.0,,,,,,jra
202603020601,2026-07-12,1,ノブダブルホワイト,13,,,,2.0,7.0,13.0,,,10.0,14.0,,,16.0,14.0,,,12.0,15.0,,,7.0,11.0,,,53.7,10,2026-07-12 10:12:46,jra
202610020601,2026-07-12,1,ハクサンテドリガワ,11,,,,3.0,7.0,6.0,,,7.0,4.0,,,7.0,13.0,,,6.0,9.0,,,,,,,12.6,5,2026-07-12 10:01:36,jra
202602011001,2026-07-12,1,ヒューザー,5,,,,5.0,5.0,8.0,,,8.0,13.0,,,18.0,18.0,,,13.0,6.0,,,,,,,68.4,9,2026-07-12 09:56:31,jra
202610020601,2026-07-12,1,ビケイムフリー,5,,,,17.0,15.0,16.0,,,16.0,14.0,,,18.0,15.0,,,4.0,12.0,,,,,,,199.5,15,2026-07-12 10:01:36,jra
202602011001,2026-07-12,1,ビタミンドロップ,4,,,,1.0,2.0,2.0,,,2.0,4.0,,,7.0,3.0,,,4.0,12.0,,,,,,,4.3,2,2026-07-12 09:56:31,jra
202610020601,2026-07-12,1,ピンクパンサー,7,,,,14.0,11.0,12.0,,,,,,,,,,,,,,,,,,,16.4,7,2026-07-12 10:01:36,jra
202603020601,2026-07-12,1,フェイトライン,5,,,,13.0,10.0,5.0,,,5.0,3.0,,,3.0,3.0,,,10.0,3.0,,,6.0,6.0,,,12.2,5,2026-07-12 10:12:46,jra
202610020601,2026-07-12,1,フルフィルメント,13,,,,11.0,6.0,6.0,,,4.0,15.0,,,7.0,13.0,,,10.0,12.0,,,10.0,9.0,,,16.9,8,2026-07-12 10:01:36,jra
202603020601,2026-07-12,1,ブライテストドーン,8,,,,11.0,2.0,13.0,,,10.0,6.0,,,8.0,4.0,,,5.0,4.0,,,5.0,6.0,,,17.5,7,2026-07-12 10:12:46,jra
202610020601,2026-07-12,1,ブライトエンジェル,8,,,,12.0,14.0,8.0,,,3.0,2.0,,,3.0,4.0,,,,,,,,,,,7.1,4,2026-07-12 10:01:36,jra
202610020601,2026-07-12,1,ベルセクレト,15,,,,7.0,5.0,15.0,,,,,,,,,,,,,,,,,,,5.7,3,2026-07-12 10:01:36,jra
202602011001,2026-07-12,1,ホウオウワイズ,11,,,,11.0,8.0,10.0,,,,,,,,,,,,,,,,,,,13.6,6,2026-07-12 09:56:31,jra
202602011001,2026-07-12,1,ホワイトラバーズ,9,,,,9.0,4.0,9.0,,,9.0,10.0,,,7.0,10.0,,,12.0,13.0,,,13.0,18.0,,,47.6,7,2026-07-12 09:56:31,jra
202610020601,2026-07-12,1,ホーリーステップ,10,,,,1.0,2.0,3.0,,,10.0,4.0,,,5.0,2.0,,,,,,,,,,,3.3,1,2026-07-12 10:01:36,jra
202610020601,2026-07-12,1,マルモズイルバア,17,,,,15.0,6.0,7.0,,,16.0,16.0,,,12.0,11.0,,,13.0,18.0,,,9.0,14.0,,,249.9,17,2026-07-12 10:01:36,jra
202602011001,2026-07-12,1,マーゴットオネイロ,7,,,,4.0,4.0,1.0,,,2.0,3.0,,,2.0,5.0,,,6.0,8.0,,,10.0,7.0,,,5.2,3,2026-07-12 09:56:31,jra
202603020601,2026-07-12,1,モスクロッサー,6,,,,3.0,2.0,4.0,,,6.0,4.0,,,8.0,10.0,,,16.0,9.0,,,6.0,5.0,,,2.9,1,2026-07-12 10:12:46,jra
202610020601,2026-07-12,1,ヨウリンケイジュ,12,,,,16.0,15.0,7.0,,,9.0,10.0,,,5.0,2.0,,,,,,,,,,,125.9,14,2026-07-12 10:01:36,jra
202610020601,2026-07-12,1,リザレクティア,,,,,13.0,12.0,16.0,,,14.0,14.0,,,,,,,,,,,,,,,,,,jra
202610020601,2026-07-12,1,ロージーキャンドル,14,,,,9.0,3.0,4.0,,,15.0,14.0,,,15.0,13.0,,,,,,,,,,,76.8,12,2026-07-12 10:01:36,jra
202602011002,2026-07-12,2,アルケミラモリス,8,,,,6.0,6.0,11.0,,,5.0,16.0,,,9.0,10.0,,,8.0,6.0,,,7.0,13.0,,,7.0,4,2026-07-12 10:26:51,jra
202603020602,2026-07-12,2,アーティキュレート,6,,,,6.0,3.0,8.0,,,9.0,5.0,,,4.0,4.0,,,14.0,11.0,,,,,,,9.7,4,2026-07-12 10:47:27,jra
202602011002,2026-07-12,2,アーミル,10,,,,13.0,15.0,11.0,,,8.0,11.0,,,11.0,8.0,,,,,,,,,,,115.3,11,2026-07-12 10:26:51,jra
202602011002,2026-07-12,2,エアヴァイブス,9,,,,5.0,7.0,1.0,,,7.0,1.0,,,2.0,5.0,,,4.0,1.0,,,2.0,6.0,,,2.9,1,2026-07-12 10:26:51,jra
202610020602,2026-07-12,2,キタノプレミアム,13,,,,8.0,6.0,4.0,,,2.0,7.0,,,4.0,8.0,,,,,,,,,,,4.8,3,2026-07-12 10:36:02,jra
202610020602,2026-07-12,2,キャッチアシーフ,9,,,,1.0,2.0,4.0,,,13.0,3.0,,,4.0,1.0,,,2.0,4.0,,,4.0,4.0,,,4.5,2,2026-07-12 10:36:02,jra
202603020602,2026-07-12,2,クリムゾンリーフ,15,,,,2.0,4.0,1.0,,,3.0,3.0,,,2.0,2.0,,,6.0,5.0,,,3.0,4.0,,,1.7,1,2026-07-12 10:47:27,jra
202610020602,2026-07-12,2,クロカミジョウ,6,,,,2.0,3.0,2.0,,,6.0,1.0,,,2.0,1.0,,,2.0,3.0,,,2.0,2.0,,,7.5,4,2026-07-12 10:36:02,jra
202603020602,2026-07-12,2,グラスフェザー,5,,,,12.0,10.0,11.0,,,15.0,6.0,,,,,,,,,,,,,,,108.3,12,2026-07-12 10:47:27,jra
202603020602,2026-07-12,2,ゴットタレント,3,,,,4.0,4.0,9.0,,,12.0,7.0,,,6.0,3.0,,,3.0,6.0,,,11.0,4.0,,,18.1,5,2026-07-12 10:47:27,jra
202602011002,2026-07-12,2,サウンドファミリエ,11,,,,2.0,7.0,15.0,,,6.0,16.0,,,8.0,13.0,,,11.0,15.0,,,,,,,24.4,9,2026-07-12 10:26:51,jra
202603020602,2026-07-12,2,サングラント,14,,,,5.0,4.0,2.0,,,6.0,3.0,,,,,,,,,,,,,,,5.2,2,2026-07-12 10:47:27,jra
202610020602,2026-07-12,2,シュタルク,4,,,,5.0,11.0,7.0,,,16.0,10.0,,,16.0,10.0,,,13.0,6.0,,,4.0,4.0,,,34.0,8,2026-07-12 10:36:02,jra
202603020602,2026-07-12,2,ジュンヴィヴァン,12,,,,13.0,13.0,10.0,,,,,,,,,,,,,,,,,,,92.8,10,2026-07-12 10:47:27,jra
202610020602,2026-07-12,2,ジョーヴェスタ,11,,,,13.0,10.0,14.0,,,7.0,14.0,,,16.0,12.0,,,7.0,8.0,,,,,,,169.7,11,2026-07-12 10:36:02,jra
202602011002,2026-07-12,2,スリールーディカ,4,,,,4.0,11.0,16.0,,,10.0,9.0,,,8.0,5.0,,,8.0,5.0,,,,,,,21.0,8,2026-07-12 10:26:51,jra
202610020602,2026-07-12,2,ゼンノトヨタマヒメ,,,,,9.0,7.0,12.0,,,6.0,8.0,,,8.0,6.0,,,11.0,15.0,,,8.0,6.0,,,,,,jra
202610020602,2026-07-12,2,タガノプディング,3,,,,4.0,2.0,1.0,,,2.0,2.0,,,4.0,1.0,,,2.0,9.0,,,,,,,2.1,1,2026-07-12 10:36:02,jra
202602011002,2026-07-12,2,ダンツアラーム,3,,,,8.0,8.0,12.0,,,5.0,8.0,,,9.0,8.0,,,7.0,13.0,,,7.0,6.0,,,10.6,5,2026-07-12 10:26:51,jra
202603020602,2026-07-12,2,ディメンシア,9,,,,11.0,,,,,,,,,,,,,,,,,,,,,178.7,14,2026-07-12 10:47:27,jra
202603020602,2026-07-12,2,トランセンコ,4,,,,7.0,9.0,9.0,,,6.0,7.0,,,4.0,7.0,,,9.0,12.0,,,7.0,10.0,,,97.3,11,2026-07-12 10:47:27,jra
202610020602,2026-07-12,2,トーアウィリアム,12,,,,7.0,15.0,10.0,,,6.0,9.0,,,14.0,10.0,,,6.0,9.0,,,6.0,10.0,,,113.8,10,2026-07-12 10:36:02,jra
202610020602,2026-07-12,2,ナブッコ,10,,,,3.0,4.0,1.0,,,6.0,3.0,,,2.0,4.0,,,9.0,10.0,,,7.0,12.0,,,27.9,7,2026-07-12 10:36:02,jra
202603020602,2026-07-12,2,ニシノトマラナイ,7,,,,14.0,13.0,10.0,,,9.0,6.0,,,7.0,8.0,,,8.0,7.0,,,5.0,8.0,,,40.9,8,2026-07-12 10:47:27,jra
202610020602,2026-07-12,2,ハクサンリング,14,,,,11.0,12.0,8.0,,,12.0,13.0,,,7.0,10.0,,,,,,,,,,,184.2,12,2026-07-12 10:36:02,jra
202603020602,2026-07-12,2,ヒロイックヴァース,2,,,,1.0,13.0,2.0,,,2.0,5.0,,,6.0,10.0,,,11.0,5.0,,,3.0,3.0,,,5.4,3,2026-07-12 10:47:27,jra
202602011002,2026-07-12,2,ビアーレ,5,,,,11.0,11.0,9.0,,,5.0,10.0,,,11.0,9.0,,,9.0,7.0,,,,,,,161.3,13,2026-07-12 10:26:51,jra
202602011002,2026-07-12,2,フィエスタ,,,,,7.0,12.0,7.0,,,9.0,10.0,,,,,,,,,,,,,,,,,,jra
202603020602,2026-07-12,2,フィーユレアル,,,,,3.0,8.0,5.0,,,8.0,5.0,,,9.0,9.0,,,6.0,6.0,,,7.0,8.0,,,,,,jra
202610020602,2026-07-12,2,フチサンチャチャ,7,,,,12.0,11.0,13.0,,,12.0,11.0,,,11.0,14.0,,,,,,,,,,,420.0,13,2026-07-12 10:36:02,jra
202602011002,2026-07-12,2,プリュイドール,6,,,,3.0,13.0,6.0,,,8.0,5.0,,,8.0,7.0,,,7.0,6.0,,,,,,,17.7,7,2026-07-12 10:26:51,jra
202602011002,2026-07-12,2,ベネディクション,7,,,,1.0,2.0,6.0,,,6.0,8.0,,,12.0,7.0,,,6.0,12.0,,,8.0,10.0,,,3.9,2,2026-07-12 10:26:51,jra
202603020602,2026-07-12,2,ペイシャオーヴァル,10,,,,8.0,,,,,,,,,,,,,,,,,,,,,236.7,15,2026-07-12 10:47:27,jra
202610020602,2026-07-12,2,ペコリズム,2,,,,6.0,5.0,12.0,,,9.0,7.0,,,12.0,15.0,,,,,,,,,,,37.0,9,2026-07-12 10:36:02,jra
202602011002,2026-07-12,2,ボーントゥラブユー,2,,,,12.0,6.0,7.0,,,5.0,8.0,,,5.0,6.0,,,7.0,7.0,,,15.0,4.0,,,5.2,3,2026-07-12 10:26:51,jra
202610020602,2026-07-12,2,メイショウアヤカ,5,,,,14.0,13.0,13.0,,,,,,,,,,,,,,,,,,,442.2,14,2026-07-12 10:36:02,jra
202610020602,2026-07-12,2,ラインメテオラ,8,,,,10.0,10.0,4.0,,,2.0,10.0,,,7.0,7.0,,,10.0,12.0,,,,,,,17.2,5,2026-07-12 10:36:02,jra
202603020602,2026-07-12,2,ルストラーレ,11,,,,15.0,,,,,,,,,,,,,,,,,,,,,77.8,9,2026-07-12 10:47:27,jra
202603020602,2026-07-12,2,レアリゼソンレーヴ,13,,,,9.0,18.0,3.0,,,9.0,9.0,,,6.0,7.0,,,,,,,,,,,18.2,6,2026-07-12 10:47:27,jra
202603020602,2026-07-12,2,レヴェンドール,8,,,,10.0,7.0,12.0,,,,4.0,,,,,,,6.0,8.0,,,6.0,5.0,,,155.8,13,2026-07-12 10:47:27,jra
202602011002,2026-07-12,2,ワンダージェム,12,,,,10.0,10.0,10.0,,,6.0,11.0,,,,,,,,,,,,,,,72.2,10,2026-07-12 10:26:51,jra
202602011002,2026-07-12,2,ヴィンテール,13,,,,9.0,11.0,14.0,,,11.0,11.0,,,14.0,4.0,,,,,,,,,,,155.0,12,2026-07-12 10:26:51,jra
202602011003,2026-07-12,3,アドバンスジェンヌ,13,,,,9.0,12.0,8.0,,,6.0,13.0,,,,,,,,,,,,,,,132.4,11,2026-07-12 10:58:07,jra
202610020603,2026-07-12,3,アージュドール,9,,,,4.0,9.0,13.0,,,7.0,14.0,,,12.0,16.0,,,12.0,10.0,,,6.0,6.0,,,36.3,7,2026-07-12 11:07:12,jra
202610020603,2026-07-12,3,ウインビスタ,10,,,,11.0,16.0,13.0,,,16.0,14.0,,,9.0,9.0,,,10.0,11.0,,,,,,,239.1,14,2026-07-12 11:07:12,jra
202603020603,2026-07-12,3,ウインベルチェーロ,3,,,,9.0,12.0,6.0,,,13.0,12.0,,,7.0,3.0,,,,,,,,,,,72.1,10,2026-07-12 11:18:47,jra
202603020603,2026-07-12,3,ウッケン,,,,,16.0,6.0,16.0,,,13.0,11.0,,,12.0,17.0,,,12.0,11.0,,,,,,,,,,jra
202602011003,2026-07-12,3,エクラドット,9,,,,4.0,15.0,12.0,,,5.0,8.0,,,15.0,13.0,,,11.0,5.0,,,,,,,20.9,6,2026-07-12 10:58:07,jra
202603020603,2026-07-12,3,エコロゼット,2,,,,6.0,10.0,7.0,,,10.0,10.0,,,3.0,13.0,,,9.0,11.0,,,7.0,11.0,,,15.8,5,2026-07-12 11:18:47,jra
202603020603,2026-07-12,3,オーブレーヌ,7,,,,4.0,8.0,8.0,,,6.0,11.0,,,,,,,,,,,,,,,29.9,8,2026-07-12 11:18:47,jra
202610020603,2026-07-12,3,キービート,6,,,,12.0,10.0,10.0,,,4.0,18.0,,,10.0,13.0,,,8.0,12.0,,,8.0,10.0,,,77.2,11,2026-07-12 11:07:12,jra
202603020603,2026-07-12,3,ギリーカラム,11,,,,7.0,8.0,4.0,,,10.0,5.0,,,,,,,,,,,,,,,19.1,6,2026-07-12 11:18:47,jra
202610020603,2026-07-12,3,グレイイメル,,,,,15.0,5.0,13.0,,,8.0,8.0,,,11.0,10.0,,,10.0,11.0,,,8.0,13.0,,,,,,jra
202602011003,2026-07-12,3,コサージュ,11,,,,14.0,8.0,6.0,,,5.0,7.0,,,4.0,2.0,,,2.0,15.0,,,9.0,11.0,,,45.4,10,2026-07-12 10:58:07,jra
202602011003,2026-07-12,3,コーリンクレア,3,,,,7.0,7.0,8.0,,,4.0,7.0,,,10.0,1.0,,,4.0,9.0,,,9.0,9.0,,,11.0,3,2026-07-12 10:58:07,jra
202602011003,2026-07-12,3,ゴーントゥファー,6,,,,13.0,,,,,14.0,13.0,,,,,,,,,,,,,,,132.7,12,2026-07-12 10:58:07,jra
202602011003,2026-07-12,3,サクセスゴールド,2,,,,5.0,11.0,2.0,,,5.0,1.0,,,3.0,3.0,,,7.0,2.0,,,4.0,6.0,,,13.2,4,2026-07-12 10:58:07,jra
202603020603,2026-07-12,3,シュタットパーク,5,,,,13.0,10.0,11.0,,,7.0,11.0,,,10.0,9.0,,,,,,,,,,,123.2,15,2026-07-12 11:18:47,jra
202602011003,2026-07-12,3,ジャストアダッシュ,4,,,,10.0,7.0,8.0,,,2.0,2.0,,,8.0,6.0,,,2.0,6.0,,,5.0,9.0,,,23.0,7,2026-07-12 10:58:07,jra
202610020603,2026-07-12,3,ジュンヴァッテッド,11,,,,9.0,11.0,15.0,,,,,,,,,,,,,,,,,,,87.1,12,2026-07-12 11:07:12,jra
202603020603,2026-07-12,3,スティールシップ,14,,,,14.0,,,,,,,,,,,,,,,,,,,,,94.1,13,2026-07-12 11:18:47,jra
202602011003,2026-07-12,3,スリーケイ,14,,,,6.0,6.0,7.0,,,10.0,8.0,,,,,,,,,,,,,,,27.3,8,2026-07-12 10:58:07,jra
202610020603,2026-07-12,3,スーパービジー,4,,,,7.0,10.0,10.0,,,6.0,7.0,,,9.0,16.0,,,9.0,7.0,,,11.0,11.0,,,37.1,8,2026-07-12 11:07:12,jra
202602011003,2026-07-12,3,セラサイト,5,,,,3.0,10.0,7.0,,,4.0,3.0,,,4.0,9.0,,,5.0,5.0,,,6.0,3.0,,,28.6,9,2026-07-12 10:58:07,jra
202603020603,2026-07-12,3,ソアサージュ,8,,,,8.0,11.0,13.0,,,14.0,16.0,,,,,,,,,,,,,,,300.9,16,2026-07-12 11:18:47,jra
202610020603,2026-07-12,3,ダノンワンダー,14,,,,14.0,6.0,3.0,,,2.0,2.0,,,7.0,2.0,,,,,,,,,,,19.0,6,2026-07-12 11:07:12,jra
202610020603,2026-07-12,3,チェファルー,5,,,,2.0,3.0,1.0,,,4.0,4.0,,,,,,,,,,,,,,,2.5,1,2026-07-12 11:07:12,jra
202603020603,2026-07-12,3,チャンピオンホープ,15,,,,5.0,6.0,11.0,,,10.0,8.0,,,,,,,,,,,,,,,10.6,3,2026-07-12 11:18:47,jra
202602011003,2026-07-12,3,ハイテイラオユエ,8,,,,2.0,4.0,7.0,,,5.0,11.0,,,9.0,8.0,,,10.0,13.0,,,,,,,13.2,5,2026-07-12 10:58:07,jra
202602011003,2026-07-12,3,ビンバラ,12,,,,1.0,2.0,5.0,,,5.0,2.0,,,,,,,,,,,,,,,1.5,1,2026-07-12 10:58:07,jra
202602011003,2026-07-12,3,ファントムグレース,,,,,11.0,9.0,11.0,,,9.0,13.0,,,8.0,10.0,,,12.0,12.0,,,,,,,,,,jra
202603020603,2026-07-12,3,ブライスフェアリー,13,,,,2.0,6.0,12.0,,,5.0,7.0,,,6.0,11.0,,,12.0,13.0,,,12.0,7.0,,,19.5,7,2026-07-12 11:18:47,jra
202610020603,2026-07-12,3,ブルーザー,7,,,,3.0,3.0,3.0,,,5.0,5.0,,,4.0,4.0,,,8.0,14.0,,,9.0,6.0,,,7.9,4,2026-07-12 11:07:12,jra
202603020603,2026-07-12,3,ホウオウショパン,10,,,,15.0,,,,,,,,,,,,,,,,,,,,,108.4,14,2026-07-12 11:18:47,jra
202602011003,2026-07-12,3,ホウオウロレンシア,10,,,,12.0,6.0,2.0,,,2.0,1.0,,,3.0,7.0,,,5.0,10.0,,,16.0,9.0,,,6.4,2,2026-07-12 10:58:07,jra
202603020603,2026-07-12,3,ミナヅキ,6,,,,3.0,12.0,4.0,,,4.0,4.0,,,2.0,8.0,,,7.0,4.0,,,7.0,3.0,,,6.1,2,2026-07-12 11:18:47,jra
202603020603,2026-07-12,3,ヤマニンリンキング,4,,,,11.0,,,,,,,,,,,,,,,,,,,,,15.5,4,2026-07-12 11:18:47,jra
202610020603,2026-07-12,3,ラルヴァンダード,2,,,,1.0,3.0,3.0,,,5.0,3.0,,,,,,,,,,,,,,,3.0,2,2026-07-12 11:07:12,jra
202610020603,2026-07-12,3,ルクスユアン,12,,,,10.0,8.0,12.0,,,10.0,7.0,,,4.0,8.0,,,6.0,6.0,,,9.0,9.0,,,103.4,13,2026-07-12 11:07:12,jra
202603020603,2026-07-12,3,レイナエヴィータ,12,,,,12.0,,,,,,,,,,,,,,,,,,,,,75.7,11,2026-07-12 11:18:47,jra
202610020603,2026-07-12,3,レヴロード,8,,,,13.0,14.0,17.0,,,12.0,12.0,,,8.0,10.0,,,7.0,11.0,,,13.0,14.0,,,468.1,15,2026-07-12 11:07:12,jra
202610020603,2026-07-12,3,ロイドウェバー,3,,,,5.0,,,,,,,,,,,,,,,,,,,,,6.3,3,2026-07-12 11:07:12,jra
202602011003,2026-07-12,3,ロスニーニョス,7,,,,8.0,8.0,9.0,,,5.0,11.0,,,4.0,10.0,,,9.0,10.0,,,10.0,12.0,,,220.5,13,2026-07-12 10:58:07,jra
202610020603,2026-07-12,3,ワンダーシャッフル,13,,,,8.0,9.0,5.0,,,10.0,4.0,,,4.0,6.0,,,4.0,16.0,,,,,,,38.5,9,2026-07-12 11:07:12,jra
202603020603,2026-07-12,3,ヴァルカンテソーロ,9,,,,1.0,2.0,1.0,,,3.0,5.0,,,4.0,7.0,,,3.0,6.0,,,7.0,10.0,,,1.5,1,2026-07-12 11:18:47,jra
202610020603,2026-07-12,3,ヴィスメンティス,15,,,,6.0,6.0,9.0,,,11.0,2.0,,,4.0,4.0,,,,,,,,,,,16.8,5,2026-07-12 11:07:12,jra
202603020603,2026-07-12,3,ヴォンサクレ,16,,,,10.0,8.0,12.0,,,3.0,9.0,,,8.0,15.0,,,13.0,7.0,,,5.0,8.0,,,48.1,9,2026-07-12 11:18:47,jra
202602011004,2026-07-12,4,アグアフレスカ,11,,,,6.0,13.0,3.0,,,6.0,5.0,,,6.0,7.0,,,8.0,10.0,,,10.0,7.0,,,26.6,7,2026-07-12 11:28:12,jra
202602011004,2026-07-12,4,ウインブリザード,5,,,,7.0,10.0,8.0,,,10.0,13.0,,,10.0,4.0,,,8.0,7.0,,,,,,,31.4,8,2026-07-12 11:28:12,jra
202610020604,2026-07-12,4,ウインラブソング,5,,,,10.0,11.0,18.0,,,12.0,14.0,,,13.0,9.0,,,,,,,,,,,65.7,9,2026-07-12 11:36:47,jra
202603020604,2026-07-12,4,ウカテンセイ,3,,,,10.0,,,,,,,,,,,,,,,,,,,,,120.4,10,2026-07-12 11:46:22,jra
202610020604,2026-07-12,4,エイシンニケ,3,,,,9.0,,,,,,,,,,,,,,,,,,,,,196.3,12,2026-07-12 11:36:47,jra
202603020604,2026-07-12,4,エコロテラ,2,,,,4.0,,,,,,,,,,,,,,,,,,,,,3.7,2,2026-07-12 11:46:22,jra
202610020604,2026-07-12,4,グランスプリント,2,,,,11.0,13.0,14.0,,,12.0,10.0,,,,,,,,,,,,,,,256.3,13,2026-07-12 11:36:47,jra
202610020604,2026-07-12,4,ゴリョウセイ,13,,,,5.0,11.0,14.0,,,13.0,5.0,,,11.0,6.0,,,2.0,6.0,,,11.0,7.0,,,41.9,7,2026-07-12 11:36:47,jra
202603020604,2026-07-12,4,サクセスボーイ,7,,,,9.0,,,,,,,,,,,,,,,,,,,,,24.9,8,2026-07-12 11:46:22,jra
202610020604,2026-07-12,4,サンタカリス,,,,,13.0,11.0,15.0,,,14.0,11.0,,,9.0,14.0,,,8.0,9.0,,,6.0,5.0,,,,,,jra
202603020604,2026-07-12,4,サンヴァンガード,8,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.7,4,2026-07-12 11:46:22,jra
202610020604,2026-07-12,4,シャドウクライ,10,,,,12.0,14.0,9.0,,,7.0,10.0,,,12.0,11.0,,,6.0,7.0,,,7.0,5.0,,,155.7,10,2026-07-12 11:36:47,jra
202603020604,2026-07-12,4,ジェントルアイズ,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,jra
202610020604,2026-07-12,4,スリーロンドン,4,,,,6.0,6.0,12.0,,,8.0,10.0,,,6.0,9.0,,,,,,,,,,,59.0,8,2026-07-12 11:36:47,jra
202610020604,2026-07-12,4,セルヴァジオ,12,,,,2.0,2.0,6.0,,,5.0,4.0,,,8.0,11.0,,,,,,,,,,,7.2,5,2026-07-12 11:36:47,jra
202610020604,2026-07-12,4,タイムレスフレアー,11,,,,7.0,3.0,4.0,,,6.0,3.0,,,9.0,2.0,,,3.0,2.0,,,5.0,2.0,,,4.3,4,2026-07-12 11:36:47,jra
202602011004,2026-07-12,4,タケルフォーカス,4,,,,1.0,5.0,6.0,,,2.0,8.0,,,7.0,5.0,,,7.0,3.0,,,3.0,8.0,,,4.9,2,2026-07-12 11:28:12,jra
202602011004,2026-07-12,4,ダイナソーコー,2,,,,4.0,7.0,9.0,,,10.0,6.0,,,11.0,8.0,,,8.0,6.0,,,4.0,6.0,,,41.3,10,2026-07-12 11:28:12,jra
202602011004,2026-07-12,4,ダディーズソード,14,,,,16.0,7.0,10.0,,,8.0,11.0,,,,,,,,,,,,,,,7.9,4,2026-07-12 11:28:12,jra
202602011004,2026-07-12,4,テンバコウクウ,16,,,,12.0,9.0,11.0,,,6.0,15.0,,,6.0,15.0,,,13.0,17.0,,,13.0,15.0,,,103.2,13,2026-07-12 11:28:12,jra
202602011004,2026-07-12,4,デイズインザサン,12,,,,8.0,13.0,11.0,,,5.0,12.0,,,9.0,14.0,,,11.0,16.0,,,,,,,93.2,12,2026-07-12 11:28:12,jra
