今回レース,馬名,年月日,場,レース名,距離,馬場,頭数,人気,着順,騎手,斤量,馬体重,タイム,着差,horse_id,race_id,日付
7,ジャストザヴァルス,2025年9月26日,浦和,テレ玉BACHプラザ(C2C3),ダ2000,良,12,10,8,室陽一朗,55,442(+5),2:15.3,2.3,2020100411,202642071607,2025-09-26
7,ジャストザヴァルス,2025年9月12日,川崎,ペルセポネ賞(C2),ダ2000,重,13,13,11,室陽一朗,54,437(+2),2:21.7,1.9,2020100411,202642071607,2025-09-12
7,ジャストザヴァルス,2025年8月29日,船橋,C2四　五六　イ(C2五),ダ1200,良,12,12,11,半澤慶実,54,435(+5),1:17.9,2.5,2020100411,202642071607,2025-08-29
7,ジャストザヴァルス,2025年8月18日,浦和,千日草特別(C2C3),ダ2000,良,0,,,室陽一朗,55,433(+3),,,2020100411,202642071607,2025-08-18
7,ジャストザヴァルス,2025年8月1日,船橋,馬い!八丈西浜レモン(C2五),ダ1200,良,9,8,9,室陽一朗,54,430(-5),1:17.7,2.3,2020100411,202642071607,2025-08-01
7,ジャストザヴァルス,2025年7月23日,浦和,浦和エイトチャレンジ(C2),ダ1500,良,9,8,7,半澤慶実,54,435(+5),1:38.9,2.5,2020100411,202642071607,2025-07-23
7,ジャストザヴァルス,2025年7月8日,川崎,稲魂賞(C2),ダ900,良,12,11,12,室陽一朗,54,430(-7),0:57.4,1.9,2020100411,202642071607,2025-07-08
7,ジャストザヴァルス,2025年6月27日,浦和,三峰山特別(C2),ダ2000,不,11,11,6,室陽一朗,54,437(+2),2:11.8,1.7,2020100411,202642071607,2025-06-27
7,マーニク,2026年6月26日,浦和,三峰山特別(C2C3),ダ2000,不,11,11,10,半澤慶実,53,475(+3),2:13.9,3.3,2021103067,202642071607,2026-06-26
7,マーニク,2026年6月5日,船橋,C3一,ダ1500,稍,12,12,7,及川烈,54,472(-7),1:41.5,2.8,2021103067,202642071607,2026-06-05
7,マーニク,2026年5月28日,浦和,新緑特別(C3),ダ2000,良,11,9,10,七夕裕次,54,479(+7),2:17.7,4.2,2021103067,202642071607,2026-05-28
7,マーニク,2026年5月4日,船橋,立夏賞(C3),ダ1800,稍,11,9,6,中山遥人,53,472(-1),2:02.5,1.8,2021103067,202642071607,2026-05-04
7,マーニク,2026年4月23日,浦和,金魚草特別(C3),ダ2000,良,12,10,7,及川烈,54,473(+4),2:17.8,3.5,2021103067,202642071607,2026-04-23
7,マーニク,2026年4月10日,川崎,C3一　二,ダ1400,重,12,10,10,中山遥人,53,469(-3),1:34.1,2.8,2021103067,202642071607,2026-04-10
7,マーニク,2026年3月19日,浦和,春の夢特別(C3),ダ2000,良,12,4,9,菅原涼太,54,472(-1),2:18.8,2.6,2021103067,202642071607,2026-03-19
7,マーニク,2026年2月25日,浦和,浦和ジョッキーズトラ(C3),ダ2000,重,12,6,5,及川烈,54,473(-3),2:16.4,0.8,2021103067,202642071607,2026-02-25
7,マーニク,2026年1月6日,浦和,開運特別(C3),ダ2000,稍,12,6,6,中山遥人,52,476(+10),2:16.5,1.6,2021103067,202642071607,2026-01-06
7,マーニク,2025年12月23日,浦和,モミの木特別(C3),ダ2000,良,12,7,1,野畑凌,54,466(+1),2:16.6,-0.1,2021103067,202642071607,2025-12-23
7,マーニク,2025年11月26日,浦和,近いがうまい埼玉の牛(C3),ダ2000,良,12,8,6,櫻井光輔,54,465(+1),2:17.3,2.8,2021103067,202642071607,2025-11-26
7,マーニク,2025年10月27日,浦和,秋麗特別(C3),ダ2000,重,11,8,5,櫻井光輔,54,464(-3),2:13.2,2.1,2021103067,202642071607,2025-10-27
7,マーニク,2025年10月14日,川崎,C3四,ダ1400,良,12,3,11,菅原涼太,54,467(+2),1:36.4,2.7,2021103067,202642071607,2025-10-14
7,マーニク,2025年9月23日,浦和,秋分の日特別(C3),ダ2000,良,12,8,8,仲野光馬,54,465(-2),2:16.0,1.6,2021103067,202642071607,2025-09-23
7,マーニク,2025年7月22日,浦和,夏の夕特別(C3),ダ2000,良,12,6,10,仲野光馬,54,467(+6),2:17.8,3.4,2021103067,202642071607,2025-07-22
7,マーニク,2025年7月4日,船橋,デネブ特別(C3),ダ1800,良,9,3,6,半澤慶実,54,461(-13),2:02.0,1.5,2021103067,202642071607,2025-07-04
7,パルメニデス,2026年6月23日,浦和,宝登山特別(C3),ダ2000,稍,12,9,4,中山遥人,55,420(+5),2:15.6,1.5,2019100432,202642071607,2026-06-23
7,パルメニデス,2026年5月26日,浦和,桶川べに花まつり賞(C3),ダ2000,稍,11,7,8,櫻井光輔,56,415(-10),2:17.4,2.6,2019100432,202642071607,2026-05-26
7,パルメニデス,2026年4月23日,浦和,C3四　五,ダ1500,良,10,9,10,及川烈,56,425(-7),1:41.2,2.0,2019100432,202642071607,2026-04-23
7,パルメニデス,2026年1月6日,浦和,初明かり特別(C3),ダ2000,稍,11,8,9,及川烈,55,432(+3),2:18.0,2.3,2019100432,202642071607,2026-01-06
7,パルメニデス,2025年12月23日,浦和,モミの木特別(C3),ダ2000,良,12,8,3,及川烈,55,429(-1),2:17.4,0.8,2019100432,202642071607,2025-12-23
7,パルメニデス,2025年11月26日,浦和,近いがうまい埼玉の牛(C3),ダ2000,良,12,6,5,及川烈,55,430(+1),2:17.2,2.7,2019100432,202642071607,2025-11-26
7,パルメニデス,2025年10月27日,浦和,秋麗特別(C3),ダ2000,重,11,7,3,及川烈,55,429(-6),2:12.9,1.8,2019100432,202642071607,2025-10-27
7,パルメニデス,2025年9月23日,浦和,秋分の日特別(C3),ダ2000,良,12,9,7,野畑凌,56,435(+9),2:15.9,1.5,2019100432,202642071607,2025-09-23
7,パルメニデス,2025年8月28日,船橋,2025Jockey(C3),ダ1800,良,13,8,7,仲野光馬,56,426(-5),2:00.3,0.6,2019100432,202642071607,2025-08-28
7,パルメニデス,2025年8月20日,浦和,夏の風物詩花火特別(C3),ダ2000,良,11,3,8,野畑凌,56,431(+6),2:15.6,3.4,2019100432,202642071607,2025-08-20
7,パルメニデス,2025年7月22日,浦和,夏の夕特別(C3),ダ2000,良,12,1,5,野畑凌,56,425(-4),2:16.3,1.9,2019100432,202642071607,2025-07-22
7,パルメニデス,2025年6月27日,浦和,藤右衛門川特別(C3),ダ2000,稍,10,2,3,野畑凌,56,429(+2),2:13.2,0.4,2019100432,202642071607,2025-06-27
7,パルメニデス,2025年6月20日,川崎,スクルド賞(C3),ダ2000,良,8,7,3,仲野光馬,56,427(-4),2:18.2,0.6,2019100432,202642071607,2025-06-20
7,パルメニデス,2025年5月29日,浦和,新緑特別(C3),ダ2000,良,11,5,4,野畑凌,56,431(+1),2:14.4,1.5,2019100432,202642071607,2025-05-29
7,パルメニデス,2025年5月9日,船橋,C3　選抜馬,ダ1800,良,13,11,9,福原杏,56,430(-2),2:04.1,2.6,2019100432,202642071607,2025-05-09
7,パルメニデス,2025年4月24日,浦和,金魚草特別(C3),ダ2000,良,12,9,5,野畑凌,56,432(+2),2:17.0,1.6,2019100432,202642071607,2025-04-24
7,タマモコンペイトウ,2026年6月23日,浦和,宝登山特別(C3),ダ2000,稍,12,8,10,中島良美,52,466(0),2:16.6,2.5,2020101718,202642071607,2026-06-23
7,タマモコンペイトウ,2026年5月28日,浦和,新緑特別(C3),ダ2000,良,11,11,6,中島良美,52,466(+8),2:16.5,3.0,2020101718,202642071607,2026-05-28
7,タマモコンペイトウ,2026年5月15日,川崎,C3一　二,ダ1400,良,12,10,8,中島良美,52,458(-7),1:36.1,3.2,2020101718,202642071607,2026-05-15
7,タマモコンペイトウ,2026年4月23日,浦和,金魚草特別(C3),ダ2000,良,12,12,9,中島良美,52,465(+7),2:18.9,4.6,2020101718,202642071607,2026-04-23
7,タマモコンペイトウ,2026年4月8日,川崎,枡形山賞(C3),ダ1500,重,12,10,11,中島良美,52,458(-5),1:41.9,3.4,2020101718,202642071607,2026-04-08
7,タマモコンペイトウ,2026年3月20日,浦和,特選(C3),ダ1400,稍,12,10,9,中島良美,53,463(-2),1:35.0,2.3,2020101718,202642071607,2026-03-20
7,タマモコンペイトウ,2026年2月27日,浦和,特選(C3),ダ1500,重,12,11,11,中島良美,52,465(-8),1:41.4,3.1,2020101718,202642071607,2026-02-27
7,タマモコンペイトウ,2026年1月6日,浦和,開運特別(C3),ダ2000,稍,12,11,7,吉留孝司,54,473(+6),2:16.7,1.8,2020101718,202642071607,2026-01-06
7,タマモコンペイトウ,2025年12月23日,浦和,市制施行71周年!東(C2),ダ1500,良,12,11,12,中島良美,52,467(+2),1:40.9,2.5,2020101718,202642071607,2025-12-23
7,タマモコンペイトウ,2025年12月12日,船橋,C2六　七,ダ1500,良,12,11,12,中島良美,52,465(-4),1:42.9,5.0,2020101718,202642071607,2025-12-12
7,タマモコンペイトウ,2025年11月26日,浦和,C2五　六,ダ1500,良,11,11,8,中島良美,52,469(-4),1:40.0,3.8,2020101718,202642071607,2025-11-26
7,タマモコンペイトウ,2025年10月28日,浦和,C2五　六七(C2六),ダ1500,重,12,12,10,中島良美,52,473(+5),1:39.5,4.5,2020101718,202642071607,2025-10-28
7,タマモコンペイトウ,2025年9月23日,浦和,埼玉県児玉郡神川町賞(C2),ダ1500,良,12,11,11,中島良美,52,468(+9),1:39.3,2.4,2020101718,202642071607,2025-09-23
7,タマモコンペイトウ,2025年9月10日,川崎,C2三　四,ダ1500,良,14,8,10,中島良美,52,459(-4),1:40.7,1.7,2020101718,202642071607,2025-09-10
7,タマモコンペイトウ,2025年8月18日,浦和,千日草特別(C2C3),ダ2000,良,0,,,吉留孝司,55,459(-4),,,2020101718,202642071607,2025-08-18
7,タマモコンペイトウ,2025年7月25日,浦和,夏帽子特別(C2),ダ2000,良,9,6,5,吉留孝司,54,463(+9),2:16.4,3.4,2020101718,202642071607,2025-07-25
7,エコロルキナ,2026年7月7日,川崎,C3三　四,ダ1400,重,12,12,9,室陽一朗,54,483(-1),1:35.6,2.9,2022101341,202642071607,2026-07-07
7,エコロルキナ,2026年6月26日,浦和,草加せんべいパリポリ(C2),ダ2000,不,10,7,9,室陽一朗,54,484(+4),2:14.5,4.8,2022101341,202642071607,2026-06-26
7,エコロルキナ,2026年5月29日,浦和,特選(C2),ダ2000,良,12,7,7,室陽一朗,54,480(-11),2:17.2,2.7,2022101341,202642071607,2026-05-29
7,エコロルキナ,2026年4月27日,大井,こじし座特別競走(C2),ダ2000,不,15,13,11,杉山海波,51,491(-4),2:13.8,2.6,2022101341,202642071607,2026-04-27
7,エコロルキナ,2026年4月15日,大井,オレンジ・ブロッサム(C2),ダ2400,良,10,9,8,高橋優,51,495(+7),2:45.1,3.8,2022101341,202642071607,2026-04-15
